PM10 measurements at country level;;;;;;;;;;
PM10: percentage of population and exceedances. Results are shown at country level (including EU28 and EEA33 aggregates).;;;;;;;;;;
;;;;;;;;;;
"tot_pop_exc: sum of total population assigned to each stations for stations having above_DLV?=1;";;;;;;;;;;
nb_of_station_exc: count of stations having above_DLV?=1.;;;;;;;;;;
"tot_pop_no_exc: sum of total population assigned to each stations for stations having above_DLV?=0;";;;;;;;;;;
nb_of_station_no_exc: count of stations having above_DLV?=0.;;;;;;;;;;
percentage_pop_exc=(tot_pop_exc)/(tot_pop_exc+tot_pop_no_exc)*100;;;;;;;;;;
percentage_pop_no_exc=(tot_pop_no_exc)/(tot_pop_exc+tot_pop_no_exc)*100;;;;;;;;;;
Note: one station (station_european_code) can be counted several times if the same station shows several concentration statistics for the same year (distinct measurements recorded under different measurement_european_group_code);;;;;;;;;;
;;;;;;;;;;
country_iso_code;country_name;component_caption;component_name;statistics_year;tot_pop_exc;nb_of_station_exc;tot_pop_no_exc;nb_of_station_no_exc;percentage_pop_exc;percentage_pop_no_exc
GB;United Kingdom;PM10;Particulate matter < 10 µm (aerosol);2007;464273,586;3;13197343,868;31;3,3983793468325;96,6016206531675
GB;United Kingdom;PM10;Particulate matter < 10 µm (aerosol);2008;160214,724333333;2;15235630,0996667;54;1,04063613374162;98,9593638662584
GB;United Kingdom;PM10;Particulate matter < 10 µm (aerosol);2009;215766,206;1;12238693,26;27;1,73244135234476;98,2675586476552
GB;United Kingdom;PM10;Particulate matter < 10 µm (aerosol);2010;0;0;12035472,59;31;0;100
GB;United Kingdom;PM10;Particulate matter < 10 µm (aerosol);2011;323649,309;3;13248304,191;32;2,38469214472331;97,6153078552767
GB;United Kingdom;PM10;Particulate matter < 10 µm (aerosol);2012;0;0;13543120,252;40;0;100
GR;Greece;PM10;Particulate matter < 10 µm (aerosol);2001;49639,72;5;0;0;100;0
GR;Greece;PM10;Particulate matter < 10 µm (aerosol);2002;49639,72;4;0;0;100;0
GR;Greece;PM10;Particulate matter < 10 µm (aerosol);2003;19602,44;3;0;0;100;0
GR;Greece;PM10;Particulate matter < 10 µm (aerosol);2004;7168,56;1;0;0;100;0
GR;Greece;PM10;Particulate matter < 10 µm (aerosol);2005;37205,84;2;0;0;100;0
GR;Greece;PM10;Particulate matter < 10 µm (aerosol);2006;33222,56;2;0;0;100;0
GR;Greece;PM10;Particulate matter < 10 µm (aerosol);2007;40391,12;4;0;0;100;0
GR;Greece;PM10;Particulate matter < 10 µm (aerosol);2008;58329,76;6;0;0;100;0
GR;Greece;PM10;Particulate matter < 10 µm (aerosol);2009;40391,12;4;0;0;100;0
GR;Greece;PM10;Particulate matter < 10 µm (aerosol);2010;49240,72;4;3584,28;1;93,2148035967818;6,78519640321817
GR;Greece;PM10;Particulate matter < 10 µm (aerosol);2011;42471,16;2;5504,76;1;88,5259938735933;11,4740061264067
GR;Greece;PM10;Particulate matter < 10 µm (aerosol);2012;12433,88;1;30037,28;1;29,2760546215361;70,7239453784639
HR;Croatia;PM10;Particulate matter < 10 µm (aerosol);2006;36369,46;4;5903,18;1;86,0354593420236;13,9645406579764
HR;Croatia;PM10;Particulate matter < 10 µm (aerosol);2008;36369,46;4;5903,18;1;86,0354593420236;13,9645406579764
HR;Croatia;PM10;Particulate matter < 10 µm (aerosol);2009;36369,46;3;5903,18;1;86,0354593420236;13,9645406579764
HR;Croatia;PM10;Particulate matter < 10 µm (aerosol);2010;15886,434;1;26386,206;3;37,5808891992551;62,4191108007449
HR;Croatia;PM10;Particulate matter < 10 µm (aerosol);2011;36369,46;3;5903,18;1;86,0354593420236;13,9645406579764
HR;Croatia;PM10;Particulate matter < 10 µm (aerosol);2012;0;0;42272,64;5;0;100
HU;Hungary;PM10;Particulate matter < 10 µm (aerosol);2000;7664,055;1;0;0;100;0
HU;Hungary;PM10;Particulate matter < 10 µm (aerosol);2001;7664,055;1;0;0;100;0
HU;Hungary;PM10;Particulate matter < 10 µm (aerosol);2003;1909337,551;6;6037,103;1;99,6848082443092;0,315191755690843
HU;Hungary;PM10;Particulate matter < 10 µm (aerosol);2004;418154,626;6;1619631,925;2;20,5200405211625;79,4799594788375
HU;Hungary;PM10;Particulate matter < 10 µm (aerosol);2005;1999264,693;10;45826,692;2;97,759186101114;2,24081389888599
HU;Hungary;PM10;Particulate matter < 10 µm (aerosol);2006;1999264,693;10;45826,692;2;97,759186101114;2,24081389888599
HU;Hungary;PM10;Particulate matter < 10 µm (aerosol);2007;1214008,41433333;5;831082,970666667;6;59,3620619223983;40,6379380776017
HU;Hungary;PM10;Particulate matter < 10 µm (aerosol);2008;1371472,61033333;8;673618,774666667;4;67,0616785339073;32,9383214660927
HU;Hungary;PM10;Particulate matter < 10 µm (aerosol);2009;638803,033666667;6;1398983,51733333;5;31,3478874101504;68,6521125898496
HU;Hungary;PM10;Particulate matter < 10 µm (aerosol);2010;1721837,749;9;200841,739;2;89,5540707510788;10,4459292489212
HU;Hungary;PM10;Particulate matter < 10 µm (aerosol);2011;2037427,33;11;0;0;100;0
HU;Hungary;PM10;Particulate matter < 10 µm (aerosol);2012;1136519,16433333;6;933897,213666667;5;54,8932657416089;45,1067342583911
IE;Ireland;PM10;Particulate matter < 10 µm (aerosol);1999;24312,33;2;0;0;100;0
IE;Ireland;PM10;Particulate matter < 10 µm (aerosol);2001;0;0;501722,68;4;0;100
IE;Ireland;PM10;Particulate matter < 10 µm (aerosol);2002;8104,11;1;601385,89;5;1,32965430113702;98,670345698863
IE;Ireland;PM10;Particulate matter < 10 µm (aerosol);2003;16208,22;2;596822,422;5;2,64394940310341;97,3560505968966
IE;Ireland;PM10;Particulate matter < 10 µm (aerosol);2004;0;0;609490;7;0;100
IE;Ireland;PM10;Particulate matter < 10 µm (aerosol);2005;0;0;505263,322;7;0;100
IE;Ireland;PM10;Particulate matter < 10 µm (aerosol);2006;0;0;609490;7;0;100
IE;Ireland;PM10;Particulate matter < 10 µm (aerosol);2007;0;0;615211,387;8;0;100
IE;Ireland;PM10;Particulate matter < 10 µm (aerosol);2008;0;0;609490;6;0;100
IE;Ireland;PM10;Particulate matter < 10 µm (aerosol);2009;0;0;613030,642;6;0;100
IE;Ireland;PM10;Particulate matter < 10 µm (aerosol);2010;0;0;607477,962;6;0;100
IE;Ireland;PM10;Particulate matter < 10 µm (aerosol);2011;0;0;613030,642;6;0;100
IE;Ireland;PM10;Particulate matter < 10 µm (aerosol);2012;0;0;613030,642;5;0;100
IS;Iceland;PM10;Particulate matter < 10 µm (aerosol);1997;0;0;1342,6;1;0;100
IS;Iceland;PM10;Particulate matter < 10 µm (aerosol);2003;0;0;191800;2;0;100
IS;Iceland;PM10;Particulate matter < 10 µm (aerosol);2004;190457,4;1;1342,6;1;99,3;0,7
IS;Iceland;PM10;Particulate matter < 10 µm (aerosol);2005;0;0;191800;2;0;100
IS;Iceland;PM10;Particulate matter < 10 µm (aerosol);2006;0;0;191800;2;0;100
IS;Iceland;PM10;Particulate matter < 10 µm (aerosol);2007;0;0;191800;2;0;100
IS;Iceland;PM10;Particulate matter < 10 µm (aerosol);2008;0;0;1342,6;1;0;100
IS;Iceland;PM10;Particulate matter < 10 µm (aerosol);2009;0;0;191800;3;0;100
IS;Iceland;PM10;Particulate matter < 10 µm (aerosol);2010;0;0;191800;3;0;100
IS;Iceland;PM10;Particulate matter < 10 µm (aerosol);2011;0;0;191800;3;0;100
IS;Iceland;PM10;Particulate matter < 10 µm (aerosol);2012;0;0;191800;3;0;100
IT;Italy;PM10;Particulate matter < 10 µm (aerosol);1998;1239814,896;1;0;0;100;0
IT;Italy;PM10;Particulate matter < 10 µm (aerosol);1999;1385247,582;7;0;0;100;0
IT;Italy;PM10;Particulate matter < 10 µm (aerosol);2000;2124072,852;11;0;0;100;0
IT;Italy;PM10;Particulate matter < 10 µm (aerosol);2001;4706639,56366667;25;404936,039333333;6;92,078058297804;7,92194170219599
IT;Italy;PM10;Particulate matter < 10 µm (aerosol);2002;2608343,454;27;2825252,253;4;48,0040031436222;51,9959968563778
IT;Italy;PM10;Particulate matter < 10 µm (aerosol);2003;2610898,302;40;3651375,177;12;41,6924989104265;58,3075010895736
IT;Italy;PM10;Particulate matter < 10 µm (aerosol);2004;3456968,374;54;3090577,954;14;52,7979215544697;47,2020784455303
IT;Italy;PM10;Particulate matter < 10 µm (aerosol);2005;4269138,02175;49;1942241,80225;20;68,7309123369751;31,2690876630249
IT;Italy;PM10;Particulate matter < 10 µm (aerosol);2006;7605634,21245833;85;3104823,85054167;28;71,0112879180444;28,9887120819556
IT;Italy;PM10;Particulate matter < 10 µm (aerosol);2007;6387983,24654167;73;3079244,73645833;33;67,4746954231203;32,5253045768797
IT;Italy;PM10;Particulate matter < 10 µm (aerosol);2008;7399832,14879167;86;3794506,83520833;50;66,103341692334;33,896658307666
IT;Italy;PM10;Particulate matter < 10 µm (aerosol);2009;5996526,30256667;83;5361314,51143333;70;52,7963580469906;47,2036419530094
IT;Italy;PM10;Particulate matter < 10 µm (aerosol);2010;5663673,57095;66;5557020,03605;70;50,4752537527336;49,5247462472664
IT;Italy;PM10;Particulate matter < 10 µm (aerosol);2011;6373370,19818333;89;3829829,92581667;53;62,464424109372;37,535575890628
IT;Italy;PM10;Particulate matter < 10 µm (aerosol);2012;6338592,23714762;78;6174775,11785238;82;50,6545684892316;49,3454315107684
LT;Lithuania;PM10;Particulate matter < 10 µm (aerosol);1999;0;0;522682,299;1;0;100
LT;Lithuania;PM10;Particulate matter < 10 µm (aerosol);2003;22025,421;5;0;0;100;0
LT;Lithuania;PM10;Particulate matter < 10 µm (aerosol);2004;26013,414;5;526943,21;2;4,70442216820247;95,2955778317975
LT;Lithuania;PM10;Particulate matter < 10 µm (aerosol);2005;27441,438;5;525515,186;3;4,9626746129729;95,0373253870271
LT;Lithuania;PM10;Particulate matter < 10 µm (aerosol);2006;17234,1415;3;533095,5605;5;3,13160300768211;96,8683969923179
LT;Lithuania;PM10;Particulate matter < 10 µm (aerosol);2007;20553,605;2;641363,175;6;3,1051645193222;96,8948354806778
LT;Lithuania;PM10;Particulate matter < 10 µm (aerosol);2008;0;0;661916,78;8;0;100
LT;Lithuania;PM10;Particulate matter < 10 µm (aerosol);2009;8248,904;1;653667,876;7;1,24621466765052;98,7537853323495
LT;Lithuania;PM10;Particulate matter < 10 µm (aerosol);2010;384010,0185;4;277906,7615;4;58,0148487095311;41,9851512904689
LT;Lithuania;PM10;Particulate matter < 10 µm (aerosol);2011;0;0;661916,78;8;0;100
LT;Lithuania;PM10;Particulate matter < 10 µm (aerosol);2012;2832,887;1;659083,893;7;0,427982351497419;99,5720176485026
LU;Luxembourg;PM10;Particulate matter < 10 µm (aerosol);2006;0;0;76973,211;1;0;100
LU;Luxembourg;PM10;Particulate matter < 10 µm (aerosol);2007;0;0;76973,211;1;0;100
LU;Luxembourg;PM10;Particulate matter < 10 µm (aerosol);2008;0;0;84679;2;0;100
LU;Luxembourg;PM10;Particulate matter < 10 µm (aerosol);2009;0;0;84679;2;0;100
LU;Luxembourg;PM10;Particulate matter < 10 µm (aerosol);2010;0;0;84679;2;0;100
LU;Luxembourg;PM10;Particulate matter < 10 µm (aerosol);2011;0;0;84679;2;0;100
LU;Luxembourg;PM10;Particulate matter < 10 µm (aerosol);2012;0;0;84679;2;0;100
LV;Latvia;PM10;Particulate matter < 10 µm (aerosol);2004;27592,066;1;0;0;100;0
LV;Latvia;PM10;Particulate matter < 10 µm (aerosol);2005;27592,066;1;0;0;100;0
LV;Latvia;PM10;Particulate matter < 10 µm (aerosol);2007;27592,066;2;0;0;100;0
LV;Latvia;PM10;Particulate matter < 10 µm (aerosol);2008;30851,82;3;698514,934;1;4,2299460224643;95,7700539775357
LV;Latvia;PM10;Particulate matter < 10 µm (aerosol);2009;30851,82;3;698514,934;2;4,2299460224643;95,7700539775357
LV;Latvia;PM10;Particulate matter < 10 µm (aerosol);2010;27592,066;1;701774,688;2;3,78301668518332;96,2169833148167
LV;Latvia;PM10;Particulate matter < 10 µm (aerosol);2011;30851,82;3;698514,934;1;4,2299460224643;95,7700539775357
LV;Latvia;PM10;Particulate matter < 10 µm (aerosol);2012;27592,066;2;701774,688;2;3,78301668518332;96,2169833148167
MT;Malta;PM10;Particulate matter < 10 µm (aerosol);2005;9793,15;1;0;0;100;0
MT;Malta;PM10;Particulate matter < 10 µm (aerosol);2009;9793,15;1;0;0;100;0
MT;Malta;PM10;Particulate matter < 10 µm (aerosol);2010;9793,15;1;0;0;100;0
MT;Malta;PM10;Particulate matter < 10 µm (aerosol);2012;9793,15;1;0;0;100;0
NL;Netherlands;PM10;Particulate matter < 10 µm (aerosol);1992;440168,976;1;0;0;100;0
NL;Netherlands;PM10;Particulate matter < 10 µm (aerosol);1993;1171514,8;5;0;0;100;0
NL;Netherlands;PM10;Particulate matter < 10 µm (aerosol);1994;1863632,984;8;0;0;100;0
NL;Netherlands;PM10;Particulate matter < 10 µm (aerosol);1995;1863632,984;8;0;0;100;0
NL;Netherlands;PM10;Particulate matter < 10 µm (aerosol);1996;1863632,984;8;0;0;100;0
NL;Netherlands;PM10;Particulate matter < 10 µm (aerosol);1997;1863632,984;8;0;0;100;0
NL;Netherlands;PM10;Particulate matter < 10 µm (aerosol);1998;1863632,984;8;0;0;100;0
NL;Netherlands;PM10;Particulate matter < 10 µm (aerosol);1999;1032926,712;4;132072,128;3;88,6633253643411;11,3366746356589
NL;Netherlands;PM10;Particulate matter < 10 µm (aerosol);2000;13374,976;1;1850258,008;7;0,717682940516146;99,2823170594838
NL;Netherlands;PM10;Particulate matter < 10 µm (aerosol);2001;41607,424;3;1822025,56;5;2,23259753166077;97,7674024683392
NL;Netherlands;PM10;Particulate matter < 10 µm (aerosol);2002;1051793,848;5;703113,376;2;59,934441753714;40,0655582462859
NL;Netherlands;PM10;Particulate matter < 10 µm (aerosol);2003;1754907,224;7;108725,76;1;94,1659242493854;5,83407575061464
NL;Netherlands;PM10;Particulate matter < 10 µm (aerosol);2004;627989,928;6;1286724,272;7;32,7981026097785;67,2018973902215
NL;Netherlands;PM10;Particulate matter < 10 µm (aerosol);2005;804340,176;8;1417868,552;10;36,1955277137225;63,8044722862775
NL;Netherlands;PM10;Particulate matter < 10 µm (aerosol);2006;1631122,536;11;630061,744;9;72,1357631232073;27,8642368767927
NL;Netherlands;PM10;Particulate matter < 10 µm (aerosol);2007;651988,328;7;891417,808;12;42,2434712932876;57,7565287067124
NL;Netherlands;PM10;Particulate matter < 10 µm (aerosol);2008;0;0;1669359,912;21;0;100
NL;Netherlands;PM10;Particulate matter < 10 µm (aerosol);2009;0;0;2367994,056;21;0;100
NL;Netherlands;PM10;Particulate matter < 10 µm (aerosol);2010;10953,024;1;2387138,056;23;0,456739282813228;99,5432607171868
NL;Netherlands;PM10;Particulate matter < 10 µm (aerosol);2011;64533,152;6;2173369,952;19;2,88364370578218;97,1163562942178
NL;Netherlands;PM10;Particulate matter < 10 µm (aerosol);2012;0;0;2476777,976;32;0;100
NO;Norway;PM10;Particulate matter < 10 µm (aerosol);2001;0;0;10013,076;1;0;100
NO;Norway;PM10;Particulate matter < 10 µm (aerosol);2002;0;0;10013,076;1;0;100
NO;Norway;PM10;Particulate matter < 10 µm (aerosol);2003;17551,877;5;235248,705;1;6,94297333540158;93,0570266645984
NO;Norway;PM10;Particulate matter < 10 µm (aerosol);2004;9657,89;3;510464,211;5;1,85685053210227;98,1431494678977
NO;Norway;PM10;Particulate matter < 10 µm (aerosol);2005;9657,89;3;1027455,135;6;0,931228300791999;99,068771699208
NO;Norway;PM10;Particulate matter < 10 µm (aerosol);2006;3337,692;1;677657,802;4;0,490119542553097;99,5098804574469
NO;Norway;PM10;Particulate matter < 10 µm (aerosol);2007;2664,465;2;768300,253;7;0,345601418299923;99,6543985817001
NO;Norway;PM10;Particulate matter < 10 µm (aerosol);2008;0;0;770964,718;8;0;100
NO;Norway;PM10;Particulate matter < 10 µm (aerosol);2009;994,168666666667;1;772165,524333333;11;0,128585164962378;99,8714148350376
NO;Norway;PM10;Particulate matter < 10 µm (aerosol);2010;5550,46366666667;2;1034930,74833333;13;0,533451599380409;99,4665484006196
NO;Norway;PM10;Particulate matter < 10 µm (aerosol);2011;994,168666666667;1;801143,409333333;13;0,123939919277372;99,8760600807226
NO;Norway;PM10;Particulate matter < 10 µm (aerosol);2012;994,168666666667;1;1040948,40933333;15;0,0954149189847837;99,9045850810152
PL;Poland;PM10;Particulate matter < 10 µm (aerosol);1997;1130177,02;5;0;0;100;0
PL;Poland;PM10;Particulate matter < 10 µm (aerosol);1998;1130177,02;4;0;0;100;0
PL;Poland;PM10;Particulate matter < 10 µm (aerosol);1999;3049907,371;10;182895,195;1;94,3425188743803;5,65748112561972
PL;Poland;PM10;Particulate matter < 10 µm (aerosol);2000;2692166,659;13;305935,581;2;89,7956921909374;10,2043078090626
PL;Poland;PM10;Particulate matter < 10 µm (aerosol);2001;4015438,5712;12;630559,2048;4;86,4279055823637;13,5720944176362
PL;Poland;PM10;Particulate matter < 10 µm (aerosol);2002;4313013,1324;19;1186853,2956;3;78,4203250908478;21,5796749091522
PL;Poland;PM10;Particulate matter < 10 µm (aerosol);2003;4379666,5528;18;1000460,3112;3;81,4045219287602;18,5954780712398
PL;Poland;PM10;Particulate matter < 10 µm (aerosol);2004;3964871,083;21;2463028,269;16;61,682220985093;38,317779014907
PL;Poland;PM10;Particulate matter < 10 µm (aerosol);2005;7457405,07333333;51;2506840,05666667;21;74,8416460659006;25,1583539340994
PL;Poland;PM10;Particulate matter < 10 µm (aerosol);2006;9048714,659;66;1039447,395;12;89,6963650124172;10,3036349875828
PL;Poland;PM10;Particulate matter < 10 µm (aerosol);2007;5943316,443;49;4720411,795;43;55,7339451114396;44,2660548885604
PL;Poland;PM10;Particulate matter < 10 µm (aerosol);2008;5931397,0234;44;5192939,7066;49;53,3191071734126;46,6808928265874
PL;Poland;PM10;Particulate matter < 10 µm (aerosol);2009;8538065,378;58;2500607,494;25;77,3468466454615;22,6531533545385
PL;Poland;PM10;Particulate matter < 10 µm (aerosol);2010;8666688,7455;49;2028871,2045;17;81,0307154185041;18,9692845814959
PL;Poland;PM10;Particulate matter < 10 µm (aerosol);2011;8743604,693;59;1219175,465;17;87,762698306446;12,237301693554
PL;Poland;PM10;Particulate matter < 10 µm (aerosol);2012;9210498,185;66;2185496,009;23;80,8222435726524;19,1777564273476
PT;Portugal;PM10;Particulate matter < 10 µm (aerosol);1997;20324,3;1;0;0;100;0
PT;Portugal;PM10;Particulate matter < 10 µm (aerosol);1998;20324,3;2;0;0;100;0
PT;Portugal;PM10;Particulate matter < 10 µm (aerosol);1999;280110,252;5;0;0;100;0
PT;Portugal;PM10;Particulate matter < 10 µm (aerosol);2000;624931,68;4;0;0;100;0
PT;Portugal;PM10;Particulate matter < 10 µm (aerosol);2001;1098780,172;8;0;0;100;0
PT;Portugal;PM10;Particulate matter < 10 µm (aerosol);2002;600567,454;10;514525,7;1;53,8580522932706;46,1419477067294
PT;Portugal;PM10;Particulate matter < 10 µm (aerosol);2003;1039300,92;11;160214,234;2;86,6434172619048;13,3565827380952
PT;Portugal;PM10;Particulate matter < 10 µm (aerosol);2004;1214011,242;18;0;0;100;0
PT;Portugal;PM10;Particulate matter < 10 µm (aerosol);2005;1222921,672;19;324989,46;4;79,0046435301429;20,9953564698571
PT;Portugal;PM10;Particulate matter < 10 µm (aerosol);2006;995398,348;16;218510,49;3;81,9994316574866;18,0005683425134
PT;Portugal;PM10;Particulate matter < 10 µm (aerosol);2007;646401,326;14;839481,266;7;43,5028534206019;56,4971465793981
PT;Portugal;PM10;Particulate matter < 10 µm (aerosol);2008;265698,955333333;6;1387376,77866667;16;16,0730056021337;83,9269943978663
PT;Portugal;PM10;Particulate matter < 10 µm (aerosol);2009;446688,546333333;9;1463547,80766667;17;23,3839412278997;76,6160587721003
PT;Portugal;PM10;Particulate matter < 10 µm (aerosol);2010;274240,975333333;7;1942839,41266667;18;12,3694646715414;87,6305353284586
PT;Portugal;PM10;Particulate matter < 10 µm (aerosol);2011;747581,025333333;9;1716388,43466667;14;30,3405150700745;69,6594849299255
PT;Portugal;PM10;Particulate matter < 10 µm (aerosol);2012;313160,404;3;1683826,218;15;15,6816475658894;84,3183524341106
RO;Romania;PM10;Particulate matter < 10 µm (aerosol);2003;209674,368;3;66718,384;1;75,8610225784792;24,1389774215208
RO;Romania;PM10;Particulate matter < 10 µm (aerosol);2004;2230728,688;5;0;0;100;0
RO;Romania;PM10;Particulate matter < 10 µm (aerosol);2005;2296310,032;5;0;0;100;0
RO;Romania;PM10;Particulate matter < 10 µm (aerosol);2006;2185737,864;7;66718,384;1;97,0379720334528;2,96202796654721
RO;Romania;PM10;Particulate matter < 10 µm (aerosol);2007;2864933,488;9;73789,792;2;97,4890527290477;2,5109472709523
RO;Romania;PM10;Particulate matter < 10 µm (aerosol);2008;3075880,72;9;785566,096;6;79,656172066258;20,343827933742
RO;Romania;PM10;Particulate matter < 10 µm (aerosol);2009;162493,876;6;80256,836;4;66,9385785364864;33,0614214635136
RO;Romania;PM10;Particulate matter < 10 µm (aerosol);2010;1896356,636;6;89715,788;7;95,4827534527009;4,51724654729912
RO;Romania;PM10;Particulate matter < 10 µm (aerosol);2011;1851733,064;5;78481,904;5;95,9340329807245;4,06596701927554
RO;Romania;PM10;Particulate matter < 10 µm (aerosol);2012;1976639,472;5;1460118,176;17;57,5146598757202;42,4853401242798
SE;Sweden;PM10;Particulate matter < 10 µm (aerosol);1998;0;0;747119,628;2;0;100
SE;Sweden;PM10;Particulate matter < 10 µm (aerosol);1999;0;0;751178,32;3;0;100
SE;Sweden;PM10;Particulate matter < 10 µm (aerosol);2000;16959,932;1;1624527,512;6;1,03320510077566;98,9667948992243
SE;Sweden;PM10;Particulate matter < 10 µm (aerosol);2001;16959,932;1;1505124,388;4;1,11425706034473;98,8857429396553
SE;Sweden;PM10;Particulate matter < 10 µm (aerosol);2002;21018,624;2;1501065,696;3;1,38091061867059;98,6190893813294
SE;Sweden;PM10;Particulate matter < 10 µm (aerosol);2003;21018,624;4;1501065,696;3;1,38091061867059;98,6190893813294
SE;Sweden;PM10;Particulate matter < 10 µm (aerosol);2004;21018,624;4;1501065,696;3;1,38091061867059;98,6190893813294
SE;Sweden;PM10;Particulate matter < 10 µm (aerosol);2005;31781,596;5;1601623,656;4;1,94572632609608;98,0542736739039
SE;Sweden;PM10;Particulate matter < 10 µm (aerosol);2006;31781,596;5;1613028,324;7;1,93223518496289;98,0677648150371
SE;Sweden;PM10;Particulate matter < 10 µm (aerosol);2007;19646,396;4;1629305,596;11;1,19144742207874;98,8085525779213
SE;Sweden;PM10;Particulate matter < 10 µm (aerosol);2008;23705,088;5;1528747,636;9;1,52694427556687;98,4730557244331
SE;Sweden;PM10;Particulate matter < 10 µm (aerosol);2009;12464,7966666667;3;1540055,35733333;12;0,802875030932878;99,1971249690671
SE;Sweden;PM10;Particulate matter < 10 µm (aerosol);2010;9536,7668;3;1547869,3892;16;0,61234937098836;99,3876506290116
SE;Sweden;PM10;Particulate matter < 10 µm (aerosol);2011;24063,402;7;1629140,97;11;1,4555612365632;98,5444387634368
SE;Sweden;PM10;Particulate matter < 10 µm (aerosol);2012;3391,9864;1;1652587,3336;18;0,204832654552715;99,7951673454473
SI;Slovenia;PM10;Particulate matter < 10 µm (aerosol);2002;5280,485;1;240377,613;1;2,14952612716231;97,8504738728377
SI;Slovenia;PM10;Particulate matter < 10 µm (aerosol);2003;245658,098;2;0;0;100;0
SI;Slovenia;PM10;Particulate matter < 10 µm (aerosol);2004;245658,098;2;0;0;100;0
SI;Slovenia;PM10;Particulate matter < 10 µm (aerosol);2005;245658,098;2;0;0;100;0
SI;Slovenia;PM10;Particulate matter < 10 µm (aerosol);2006;245658,098;2;0;0;100;0
SI;Slovenia;PM10;Particulate matter < 10 µm (aerosol);2007;245658,098;2;0;0;100;0
SI;Slovenia;PM10;Particulate matter < 10 µm (aerosol);2008;125469,2915;3;120188,8065;1;51,0747630635812;48,9252369364188
SI;Slovenia;PM10;Particulate matter < 10 µm (aerosol);2009;0;0;245658,098;3;0;100
SI;Slovenia;PM10;Particulate matter < 10 µm (aerosol);2010;125469,2915;2;120188,8065;1;51,0747630635812;48,9252369364188
SI;Slovenia;PM10;Particulate matter < 10 µm (aerosol);2011;245658,098;3;0;0;100;0
SI;Slovenia;PM10;Particulate matter < 10 µm (aerosol);2012;0;0;245658,098;3;0;100
SK;Slovakia;PM10;Particulate matter < 10 µm (aerosol);1999;501469,414;3;0;0;100;0
SK;Slovakia;PM10;Particulate matter < 10 µm (aerosol);2000;118078,696;4;401658,591;1;22,7189195298201;77,2810804701799
SK;Slovakia;PM10;Particulate matter < 10 µm (aerosol);2001;113254,558;3;624069,856;2;15,3602072370819;84,6397927629181
SK;Slovakia;PM10;Particulate matter < 10 µm (aerosol);2002;340489,961;5;401658,591;2;45,8789497173337;54,1210502826663
SK;Slovakia;PM10;Particulate matter < 10 µm (aerosol);2003;546525,3515;7;366768,0625;3;59,8411576304217;40,1588423695783
SK;Slovakia;PM10;Particulate matter < 10 µm (aerosol);2004;635026,8015;10;286958,2005;2;68,8760446344007;31,1239553655993
SK;Slovakia;PM10;Particulate matter < 10 µm (aerosol);2005;921985,002;12;0;0;100;0
SK;Slovakia;PM10;Particulate matter < 10 µm (aerosol);2006;836604,104;12;133886,197;1;86,2042725350225;13,7957274649775
SK;Slovakia;PM10;Particulate matter < 10 µm (aerosol);2007;473121,846;7;566483,675;5;45,5097473457916;54,4902526542084
SK;Slovakia;PM10;Particulate matter < 10 µm (aerosol);2008;410294,12;6;558344,573;6;42,3578082276753;57,6421917723248
SK;Slovakia;PM10;Particulate matter < 10 µm (aerosol);2009;108653,857;3;538000,931;7;16,8024514804953;83,1975485195047
SK;Slovakia;PM10;Particulate matter < 10 µm (aerosol);2010;495294,1215;9;378978,0265;3;56,6521674781752;43,3478325218248
SK;Slovakia;PM10;Particulate matter < 10 µm (aerosol);2011;879028,969;13;0;0;100;0
SK;Slovakia;PM10;Particulate matter < 10 µm (aerosol);2012;417419,9965;8;457674,2055;4;47,7000071016354;52,2999928983646
TR;Turkey;PM10;Particulate matter < 10 µm (aerosol);2008;23002889,8;42;0;0;100;0
TR;Turkey;PM10;Particulate matter < 10 µm (aerosol);2009;31767965,7625;68;390916,6875;1;98,7844207953812;1,21557920461878
TR;Turkey;PM10;Particulate matter < 10 µm (aerosol);2010;36805217,25;97;97191,65;1;99,736625188173;0,263374811826986
TR;Turkey;PM10;Particulate matter < 10 µm (aerosol);2011;35278034,3;87;938779,55;4;97,4078902857436;2,59210971425638
TR;Turkey;PM10;Particulate matter < 10 µm (aerosol);2012;33421746,65;81;951862;6;97,2308348253683;2,76916517463173
