NO2 measurements at country level  ;;;;;;;;;;
NO2: percentage of population and exceedances. Results are shown at country level (including EU28 and EEA33 aggregates).;;;;;;;;;;
;;;;;;;;;;
tot_pop_exc: sum of total population assigned to each stations for stations having above_LV?=1;;;;;;;;;;
nb_of_station_exc: count of stations having above_LV?=1;;;;;;;;;;
tot_pop_no_exc: sum of total population assigned to each stations for stations having above_LV?=0;;;;;;;;;;
nb_of_station_no_exc: count of stations having above_LV?=0;;;;;;;;;;
percentage_pop_exc=(tot_pop_exc)/(tot_pop_exc+tot_pop_no_exc)*100;;;;;;;;;;
percentage_pop_no_exc=(tot_pop_no_exc)/(tot_pop_exc+tot_pop_no_exc)*100;;;;;;;;;;
Note: one station (station_european_code) can be counted several times if the same station shows several concentration statistics for the same year (distinct measurements recorded under different measurement_european_group_code);;;;;;;;;;
;;;;;;;;;;
country_iso_code;country_name;component_caption;component_name;statistics_year;tot_pop_exc;nb_of_station_exc;tot_pop_no_exc;nb_of_station_no_exc;percentage_pop_exc;percentage_pop_no_exc
PT;Portugal;NO2;Nitrogen dioxide (air);2011;29085,01;4;2283975,586;22;1,25742533724784;98,7425746627522
PT;Portugal;NO2;Nitrogen dioxide (air);2012;28936,4173333333;4;1951736,82066667;19;1,46093847173661;98,5390615282634
RO;Romania;NO2;Nitrogen dioxide (air);2004;333211,936;3;2033401,328;3;14,0796952788481;85,9203047211519
RO;Romania;NO2;Nitrogen dioxide (air);2005;1875818;3;358495,536;2;83,95500317105;16,04499682895
RO;Romania;NO2;Nitrogen dioxide (air);2006;45019,632;2;2401051,712;7;1,84048728220578;98,1595127177942
RO;Romania;NO2;Nitrogen dioxide (air);2007;2026971,608;4;994260,56;9;67,0908919039419;32,9091080960581
RO;Romania;NO2;Nitrogen dioxide (air);2008;323323,208;5;3816073,192;16;7,8108781270622;92,1891218729378
RO;Romania;NO2;Nitrogen dioxide (air);2009;425175,776;5;2342462,12;25;15,3624062098043;84,6375937901957
RO;Romania;NO2;Nitrogen dioxide (air);2010;319407,632;3;2815515,392;24;10,1886913826819;89,811308617318
RO;Romania;NO2;Nitrogen dioxide (air);2011;6585,312;1;3675206,16;19;0,178861623480886;99,8211383765191
RO;Romania;NO2;Nitrogen dioxide (air);2012;45019,632;1;2254566,28;24;1,95772777025084;98,0422722297491
SE;Sweden;NO2;Nitrogen dioxide (air);1990;0;0;478463,028;1;0;100
SE;Sweden;NO2;Nitrogen dioxide (air);1991;0;0;478463,028;1;0;100
SE;Sweden;NO2;Nitrogen dioxide (air);1992;0;0;478463,028;1;0;100
SE;Sweden;NO2;Nitrogen dioxide (air);1993;0;0;478463,028;1;0;100
SE;Sweden;NO2;Nitrogen dioxide (air);1994;0;0;478463,028;1;0;100
SE;Sweden;NO2;Nitrogen dioxide (air);1995;0;0;478463,028;1;0;100
SE;Sweden;NO2;Nitrogen dioxide (air);1996;0;0;478463,028;1;0;100
SE;Sweden;NO2;Nitrogen dioxide (air);1997;10762,972;1;478463,028;1;2,2;97,8
SE;Sweden;NO2;Nitrogen dioxide (air);1998;27722,904;2;1501065,696;3;1,81339028823213;98,1866097117679
SE;Sweden;NO2;Nitrogen dioxide (air);1999;27722,904;2;1232409,096;2;2,2;97,8
SE;Sweden;NO2;Nitrogen dioxide (air);2000;8479,966;1;1511746,3;5;0,557809464923427;99,4421905350766
SE;Sweden;NO2;Nitrogen dioxide (air);2001;8479,966;1;1522509,272;6;0,553888021517235;99,4461119784828
SE;Sweden;NO2;Nitrogen dioxide (air);2002;8479,966;1;1509545,662;4;0,558618105227404;99,4413818947726
SE;Sweden;NO2;Nitrogen dioxide (air);2003;19242,938;2;1620386,452;6;1,17361509359136;98,8263849064086
SE;Sweden;NO2;Nitrogen dioxide (air);2004;19242,938;2;1840321,048;9;1,03480913509152;98,9651908649085
SE;Sweden;NO2;Nitrogen dioxide (air);2005;27722,904;3;1850692,872;7;1,47586622483733;98,5241337751627
SE;Sweden;NO2;Nitrogen dioxide (air);2006;21686,786;3;1973856,39;10;1,086761051368;98,913238948632
SE;Sweden;NO2;Nitrogen dioxide (air);2007;19131,9553333333;4;1978611,85866667;11;0,957678116646309;99,0423218833537
SE;Sweden;NO2;Nitrogen dioxide (air);2008;13750,4693333333;3;1983993,34466667;13;0,688299933002988;99,311700066997
SE;Sweden;NO2;Nitrogen dioxide (air);2009;16305,3;3;1872291,474;13;0,863355281787641;99,1366447182124
SE;Sweden;NO2;Nitrogen dioxide (air);2010;22059,9852;6;1855421,7688;15;1,17497734148419;98,8250226585158
SE;Sweden;NO2;Nitrogen dioxide (air);2011;5381,486;1;1872100,268;20;0,286633198353841;99,7133668016461
SE;Sweden;NO2;Nitrogen dioxide (air);2012;8773,4724;2;1868708,2816;19;0,467300008711563;99,5326999912884
SI;Slovenia;NO2;Nitrogen dioxide (air);1999;0;0;5280,485;1;0;100
SI;Slovenia;NO2;Nitrogen dioxide (air);2002;0;0;245658,098;2;0;100
SI;Slovenia;NO2;Nitrogen dioxide (air);2003;0;0;245658,098;2;0;100
SI;Slovenia;NO2;Nitrogen dioxide (air);2004;0;0;245658,098;2;0;100
SI;Slovenia;NO2;Nitrogen dioxide (air);2005;0;0;245658,098;2;0;100
SI;Slovenia;NO2;Nitrogen dioxide (air);2006;0;0;245658,098;2;0;100
SI;Slovenia;NO2;Nitrogen dioxide (air);2007;0;0;245658,098;2;0;100
SI;Slovenia;NO2;Nitrogen dioxide (air);2008;0;0;245658,098;2;0;100
SI;Slovenia;NO2;Nitrogen dioxide (air);2009;0;0;245658,098;2;0;100
SI;Slovenia;NO2;Nitrogen dioxide (air);2010;0;0;245658,098;2;0;100
SI;Slovenia;NO2;Nitrogen dioxide (air);2011;0;0;245658,098;2;0;100
SI;Slovenia;NO2;Nitrogen dioxide (air);2012;0;0;245658,098;2;0;100
SK;Slovakia;NO2;Nitrogen dioxide (air);1995;4824,138;1;0;0;100;0
SK;Slovakia;NO2;Nitrogen dioxide (air);1996;29102,547;2;490634,74;3;5,59947260431981;94,4005273956802
SK;Slovakia;NO2;Nitrogen dioxide (air);1997;75532,414;1;746426;8;9,18932305010749;90,8106769498925
SK;Slovakia;NO2;Nitrogen dioxide (air);1998;0;0;717870,143;5;0;100
SK;Slovakia;NO2;Nitrogen dioxide (air);1999;24278,409;1;717870,143;6;3,27136783256838;96,7286321674316
SK;Slovakia;NO2;Nitrogen dioxide (air);2000;24278,409;1;495458,878;5;4,67128482163336;95,3287151783666
SK;Slovakia;NO2;Nitrogen dioxide (air);2001;225107,7045;2;512216,7095;4;30,5303473241563;69,4696526758437
SK;Slovakia;NO2;Nitrogen dioxide (air);2002;24278,409;1;717870,143;6;3,27136783256838;96,7286321674316
SK;Slovakia;NO2;Nitrogen dioxide (air);2003;24278,409;1;811577,688;10;2,90461588868448;97,0953841113155
SK;Slovakia;NO2;Nitrogen dioxide (air);2004;0;0;921985,002;12;0;100
SK;Slovakia;NO2;Nitrogen dioxide (air);2005;0;0;921985,002;12;0;100
SK;Slovakia;NO2;Nitrogen dioxide (air);2006;32969,997;3;937520,304;8;3,39725157129623;96,6027484287038
SK;Slovakia;NO2;Nitrogen dioxide (air);2007;0;0;817194,256;9;0;100
SK;Slovakia;NO2;Nitrogen dioxide (air);2008;4565,586;1;741661,842;9;0,611822325029843;99,3881776749702
SK;Slovakia;NO2;Nitrogen dioxide (air);2009;28843,995;2;617810,793;7;4,46049353306574;95,5395064669343
SK;Slovakia;NO2;Nitrogen dioxide (air);2010;28843,995;2;698549,302;7;3,96539191644489;96,0346080835551
SK;Slovakia;NO2;Nitrogen dioxide (air);2011;33600,816;3;920960,567;9;3,52002674719558;96,4799732528044
SK;Slovakia;NO2;Nitrogen dioxide (air);2012;4565,586;1;949995,797;10;0,478291504486726;99,5217084955133
