NO2 measurements at city level  ;;;;;;;;;;;
NO2: percentage of population and exceedances. Results are shown at city level.;;;;;;;;;;;
;;;;;;;;;;;
tot_pop_exc: sum of total population assigned to each stations for stations having above_LV?=1;;;;;;;;;;;
nb_of_station_exc: count of stations having above_LV?=1;;;;;;;;;;;
tot_pop_no_exc: sum of total population assigned to each stations for stations having above_LV?=0;;;;;;;;;;;
nb_of_station_no_exc: count of stations having above_LV?=0;;;;;;;;;;;
percentage_pop_exc=(tot_pop_exc)/(tot_pop_exc+tot_pop_no_exc)*100;;;;;;;;;;;
percentage_pop_no_exc=(tot_pop_no_exc)/(tot_pop_exc+tot_pop_no_exc)*100;;;;;;;;;;;
Note: one station (station_european_code) can be counted several times if the same station shows several concentration statistics for the same year (distinct measurements recorded under different measurement_european_group_code);;;;;;;;;;;
;;;;;;;;;;;
country_iso_code;city_code;city_name;component_caption;component_name;statistics_year;tot_pop_exc;nb_of_station_exc;tot_pop_no_exc;nb_of_station_no_exc;percentage_pop_exc;percentage_pop_no_exc
AT;AT005C1;Innsbruck;NO2;Nitrogen dioxide (air);1997;3542,976;1;107175,024;2;3,2;96,8
AT;AT005C1;Innsbruck;NO2;Nitrogen dioxide (air);1998;0;0;110718;3;0;100
AT;AT005C1;Innsbruck;NO2;Nitrogen dioxide (air);1999;3542,976;1;3542,976;1;50;50
AT;AT005C1;Innsbruck;NO2;Nitrogen dioxide (air);2000;0;0;7085,952;2;0;100
AT;AT005C1;Innsbruck;NO2;Nitrogen dioxide (air);2001;0;0;7085,952;2;0;100
AT;AT005C1;Innsbruck;NO2;Nitrogen dioxide (air);2002;0;0;7085,952;2;0;100
AT;AT005C1;Innsbruck;NO2;Nitrogen dioxide (air);2003;7085,952;2;0;0;100;0
AT;AT005C1;Innsbruck;NO2;Nitrogen dioxide (air);2004;7085,952;2;0;0;100;0
AT;AT005C1;Innsbruck;NO2;Nitrogen dioxide (air);2005;7085,952;2;0;0;100;0
AT;AT005C1;Innsbruck;NO2;Nitrogen dioxide (air);2006;7085,952;2;0;0;100;0
AT;AT005C1;Innsbruck;NO2;Nitrogen dioxide (air);2007;3542,976;1;3542,976;1;50;50
AT;AT005C1;Innsbruck;NO2;Nitrogen dioxide (air);2008;3542,976;1;3542,976;1;50;50
AT;AT005C1;Innsbruck;NO2;Nitrogen dioxide (air);2009;3542,976;1;3542,976;1;50;50
AT;AT005C1;Innsbruck;NO2;Nitrogen dioxide (air);2010;3542,976;1;3542,976;1;50;50
AT;AT005C1;Innsbruck;NO2;Nitrogen dioxide (air);2011;7085,952;2;103632,048;1;6,4;93,6
AT;AT005C1;Innsbruck;NO2;Nitrogen dioxide (air);2012;3542,976;1;107175,024;2;3,2;96,8
AT;AT006C1;Klagenfurt;NO2;Nitrogen dioxide (air);1991;0;0;5967,104;1;0;100
AT;AT006C1;Klagenfurt;NO2;Nitrogen dioxide (air);1992;0;0;5967,104;1;0;100
AT;AT006C1;Klagenfurt;NO2;Nitrogen dioxide (air);1993;0;0;5967,104;1;0;100
AT;AT006C1;Klagenfurt;NO2;Nitrogen dioxide (air);1994;0;0;5967,104;2;0;100
AT;AT006C1;Klagenfurt;NO2;Nitrogen dioxide (air);1995;0;0;5967,104;2;0;100
AT;AT006C1;Klagenfurt;NO2;Nitrogen dioxide (air);1996;0;0;5967,104;2;0;100
AT;AT006C1;Klagenfurt;NO2;Nitrogen dioxide (air);1997;0;0;5967,104;2;0;100
AT;AT006C1;Klagenfurt;NO2;Nitrogen dioxide (air);1998;0;0;5967,104;2;0;100
AT;AT006C1;Klagenfurt;NO2;Nitrogen dioxide (air);1999;2983,552;1;2983,552;1;50;50
AT;AT006C1;Klagenfurt;NO2;Nitrogen dioxide (air);2000;0;0;5967,104;2;0;100
AT;AT006C1;Klagenfurt;NO2;Nitrogen dioxide (air);2001;0;0;5967,104;2;0;100
AT;AT006C1;Klagenfurt;NO2;Nitrogen dioxide (air);2002;0;0;5967,104;2;0;100
AT;AT006C1;Klagenfurt;NO2;Nitrogen dioxide (air);2003;2983,552;1;2983,552;1;50;50
AT;AT006C1;Klagenfurt;NO2;Nitrogen dioxide (air);2004;2983,552;1;2983,552;1;50;50
AT;AT006C1;Klagenfurt;NO2;Nitrogen dioxide (air);2005;2983,552;1;2983,552;1;50;50
AT;AT006C1;Klagenfurt;NO2;Nitrogen dioxide (air);2006;2983,552;1;2983,552;1;50;50
AT;AT006C1;Klagenfurt;NO2;Nitrogen dioxide (air);2007;2983,552;1;2983,552;1;50;50
AT;AT006C1;Klagenfurt;NO2;Nitrogen dioxide (air);2008;0;0;5967,104;2;0;100
AT;AT006C1;Klagenfurt;NO2;Nitrogen dioxide (air);2009;1989,03466666667;1;3978,06933333333;2;33,3333333333333;66,6666666666667
AT;AT006C1;Klagenfurt;NO2;Nitrogen dioxide (air);2010;1989,03466666667;1;3978,06933333333;2;33,3333333333333;66,6666666666667
AT;AT006C1;Klagenfurt;NO2;Nitrogen dioxide (air);2011;2983,552;1;90252,448;2;3,2;96,8
AT;AT006C1;Klagenfurt;NO2;Nitrogen dioxide (air);2012;2983,552;1;90252,448;2;3,2;96,8
BE;BE001C1;Bruxelles / Brussel;NO2;Nitrogen dioxide (air);1990;74263,588;1;0;0;100;0
BE;BE001C1;Bruxelles / Brussel;NO2;Nitrogen dioxide (air);1991;1003562;2;0;0;100;0
BE;BE001C1;Bruxelles / Brussel;NO2;Nitrogen dioxide (air);1992;74263,588;2;929298,412;1;7,4;92,6
BE;BE001C1;Bruxelles / Brussel;NO2;Nitrogen dioxide (air);1993;501781;2;501781;2;50;50
BE;BE001C1;Bruxelles / Brussel;NO2;Nitrogen dioxide (air);1994;74263,588;2;929298,412;2;7,4;92,6
BE;BE001C1;Bruxelles / Brussel;NO2;Nitrogen dioxide (air);1995;74263,588;2;929298,412;2;7,4;92,6
BE;BE001C1;Bruxelles / Brussel;NO2;Nitrogen dioxide (air);1996;74263,588;2;929298,412;2;7,4;92,6
BE;BE001C1;Bruxelles / Brussel;NO2;Nitrogen dioxide (air);1997;74263,588;2;929298,412;2;7,4;92,6
BE;BE001C1;Bruxelles / Brussel;NO2;Nitrogen dioxide (air);1998;37131,794;1;966430,206;3;3,7;96,3
BE;BE001C1;Bruxelles / Brussel;NO2;Nitrogen dioxide (air);1999;74263,588;3;929298,412;2;7,4;92,6
BE;BE001C1;Bruxelles / Brussel;NO2;Nitrogen dioxide (air);2000;49509,0586666667;2;954052,941333333;4;4,93333333333333;95,0666666666667
BE;BE001C1;Bruxelles / Brussel;NO2;Nitrogen dioxide (air);2001;74263,588;2;929298,412;3;7,4;92,6
BE;BE001C1;Bruxelles / Brussel;NO2;Nitrogen dioxide (air);2002;74263,588;4;929298,412;4;7,4;92,6
BE;BE001C1;Bruxelles / Brussel;NO2;Nitrogen dioxide (air);2003;306588,191;6;696973,809;3;30,55;69,45
BE;BE001C1;Bruxelles / Brussel;NO2;Nitrogen dioxide (air);2004;74263,588;5;929298,412;4;7,4;92,6
BE;BE001C1;Bruxelles / Brussel;NO2;Nitrogen dioxide (air);2005;59410,8704;4;944151,1296;5;5,92;94,08
BE;BE001C1;Bruxelles / Brussel;NO2;Nitrogen dioxide (air);2006;55697,691;3;947864,309;5;5,55;94,45
BE;BE001C1;Bruxelles / Brussel;NO2;Nitrogen dioxide (air);2007;74263,588;4;929298,412;4;7,4;92,6
BE;BE001C1;Bruxelles / Brussel;NO2;Nitrogen dioxide (air);2008;59410,8704;4;944151,1296;5;5,92;94,08
BE;BE001C1;Bruxelles / Brussel;NO2;Nitrogen dioxide (air);2009;44558,1528;3;959003,8472;6;4,44;95,56
BE;BE001C1;Bruxelles / Brussel;NO2;Nitrogen dioxide (air);2010;44558,1528;3;959003,8472;5;4,44;95,56
BE;BE001C1;Bruxelles / Brussel;NO2;Nitrogen dioxide (air);2011;29705,4352;2;973856,5648;6;2,96;97,04
BE;BE001C1;Bruxelles / Brussel;NO2;Nitrogen dioxide (air);2012;29705,4352;2;973856,5648;7;2,96;97,04
BE;BE002C1;Antwerpen;NO2;Nitrogen dioxide (air);1990;34195,252;1;0;0;100;0
BE;BE002C1;Antwerpen;NO2;Nitrogen dioxide (air);1991;34195,252;1;0;0;100;0
BE;BE002C1;Antwerpen;NO2;Nitrogen dioxide (air);1992;34195,252;1;0;0;100;0
BE;BE002C1;Antwerpen;NO2;Nitrogen dioxide (air);1993;34195,252;1;0;0;100;0
BE;BE002C1;Antwerpen;NO2;Nitrogen dioxide (air);1994;34195,252;1;0;0;100;0
BE;BE002C1;Antwerpen;NO2;Nitrogen dioxide (air);1995;34195,252;1;0;0;100;0
BE;BE002C1;Antwerpen;NO2;Nitrogen dioxide (air);1996;34195,252;1;0;0;100;0
BE;BE002C1;Antwerpen;NO2;Nitrogen dioxide (air);1997;34195,252;1;0;0;100;0
BE;BE002C1;Antwerpen;NO2;Nitrogen dioxide (air);1998;34195,252;1;0;0;100;0
BE;BE002C1;Antwerpen;NO2;Nitrogen dioxide (air);1999;34195,252;1;0;0;100;0
BE;BE002C1;Antwerpen;NO2;Nitrogen dioxide (air);2000;34195,252;1;0;0;100;0
BE;BE002C1;Antwerpen;NO2;Nitrogen dioxide (air);2001;34195,252;1;0;0;100;0
BE;BE002C1;Antwerpen;NO2;Nitrogen dioxide (air);2002;34195,252;1;0;0;100;0
BE;BE002C1;Antwerpen;NO2;Nitrogen dioxide (air);2003;34195,252;1;0;0;100;0
BE;BE002C1;Antwerpen;NO2;Nitrogen dioxide (air);2004;34195,252;1;0;0;100;0
BE;BE002C1;Antwerpen;NO2;Nitrogen dioxide (air);2005;34195,252;1;0;0;100;0
BE;BE002C1;Antwerpen;NO2;Nitrogen dioxide (air);2006;34195,252;1;427902,748;1;7,4;92,6
BE;BE002C1;Antwerpen;NO2;Nitrogen dioxide (air);2007;34195,252;1;427902,748;1;7,4;92,6
BE;BE002C1;Antwerpen;NO2;Nitrogen dioxide (air);2008;34195,252;1;427902,748;1;7,4;92,6
BE;BE002C1;Antwerpen;NO2;Nitrogen dioxide (air);2009;34195,252;1;427902,748;1;7,4;92,6
BE;BE002C1;Antwerpen;NO2;Nitrogen dioxide (air);2010;34195,252;1;427902,748;1;7,4;92,6
BE;BE002C1;Antwerpen;NO2;Nitrogen dioxide (air);2011;34195,252;1;427902,748;1;7,4;92,6
BE;BE002C1;Antwerpen;NO2;Nitrogen dioxide (air);2012;34195,252;2;427902,748;1;7,4;92,6
BE;BE003C1;Gent;NO2;Nitrogen dioxide (air);1990;215061,648;1;0;0;100;0
BE;BE003C1;Gent;NO2;Nitrogen dioxide (air);1991;0;0;215061,648;1;0;100
BE;BE003C1;Gent;NO2;Nitrogen dioxide (air);1992;0;0;215061,648;1;0;100
BE;BE003C1;Gent;NO2;Nitrogen dioxide (air);1993;0;0;215061,648;1;0;100
BE;BE003C1;Gent;NO2;Nitrogen dioxide (air);1994;0;0;215061,648;1;0;100
BE;BE003C1;Gent;NO2;Nitrogen dioxide (air);1995;0;0;215061,648;1;0;100
BE;BE003C1;Gent;NO2;Nitrogen dioxide (air);1996;0;0;215061,648;1;0;100
BE;BE003C1;Gent;NO2;Nitrogen dioxide (air);1997;215061,648;1;0;0;100;0
BE;BE003C1;Gent;NO2;Nitrogen dioxide (air);1998;0;0;215061,648;1;0;100
BE;BE003C1;Gent;NO2;Nitrogen dioxide (air);1999;0;0;215061,648;1;0;100
BE;BE003C1;Gent;NO2;Nitrogen dioxide (air);2000;0;0;215061,648;1;0;100
BE;BE003C1;Gent;NO2;Nitrogen dioxide (air);2001;0;0;215061,648;1;0;100
