PM2.5 measurements at station level;;;;;;;;;;;;;;;;;;;;
PM2.5: annual mean concentrations and exceedance flag;;;;;;;;;;;;;;;;;;;;
"above_TV? = 1 if round(statistic_value,0) > 25; round(statistic_value,0) means that statistic_value is rounded to an integer value";;;;;;count_type_by_city: count of station of the same type (traffic or background) within the same city. Note: one station_european_code can be counted several times if the same station shows several concentration statistics for the same year (distinct measurements recorded under different measurement_european_group_code);;;;;;;;;;;;;;
above_TV? = 0 if round(statistic_value,0) <= 25;;;;;;in the case of a traffic station: assigned_population=(UA_city_pop*percentage_taffic_population/100)/count_type_by_city;;;;;;;;;;;;;;
;;;;;;in the case of a background station: assigned_population=(UA_city_pop*percentage_background_population/100)/count_type_by_city;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
station_european_code;type_of_station;station_type_of_area;component_caption;component_name;measurement_unit;measurement_european_group_code;statistics_year;statistic_shortname;statistic_value;statistics_percentage_valid;above_TV?;country_iso_code;country_name;city_name;city_code;UA_city_pop;percentage_traffic_population;percentage_background_population;count_type_by_city;assigned_population
AT51000;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2006;Mean;27,538;99,726;1;AT;Austria;Salzburg;AT004C1;147337;6,4;93,6;1;9429,568
AT51000;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2007;Mean;20,955;98,356;0;AT;Austria;Salzburg;AT004C1;147337;6,4;93,6;1;9429,568
AT51000;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2008;Mean;19,3;99,18;0;AT;Austria;Salzburg;AT004C1;147337;6,4;93,6;1;9429,568
AT51000;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2009;Mean;20,6;98,63;0;AT;Austria;Salzburg;AT004C1;147337;6,4;93,6;1;9429,568
AT51000;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2010;Mean;20,189;100;0;AT;Austria;Salzburg;AT004C1;147337;6,4;93,6;1;9429,568
AT51000;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2011;Mean;17,637;99,726;0;AT;Austria;Salzburg;AT004C1;147337;6,4;93,6;1;9429,568
AT51000;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2012;Mean;15,321;99,454;0;AT;Austria;Salzburg;AT004C1;147337;6,4;93,6;1;9429,568
AT51200;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2008;Mean;14,146;98,907;0;AT;Austria;Salzburg;AT004C1;147337;6,4;93,6;1;137907,432
AT51200;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2009;Mean;15,78;99,452;0;AT;Austria;Salzburg;AT004C1;147337;6,4;93,6;1;137907,432
AT51200;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2010;Mean;16,268;99,178;0;AT;Austria;Salzburg;AT004C1;147337;6,4;93,6;1;137907,432
AT51200;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2011;Mean;14,329;100;0;AT;Austria;Salzburg;AT004C1;147337;6,4;93,6;1;137907,432
AT51200;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2012;Mean;12,609;100;0;AT;Austria;Salzburg;AT004C1;147337;6,4;93,6;1;137907,432
AT60138;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2009;Mean;17,09;99,726;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;2;116019,072
AT60138;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2010;Mean;18,675;100;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;2;116019,072
AT60138;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2011;Mean;20,174;100;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;2;116019,072
AT60138;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2012;Mean;15,931;99,18;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;2;116019,072
AT60164;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2010;Mean;22,811;77,26;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;1;15865,856
AT60170;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2007;Mean;25,382;100;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;1;232038,144
AT60170;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2008;Mean;23,827;100;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;1;232038,144
AT60170;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2009;Mean;22,646;100;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;2;116019,072
AT60170;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2010;Mean;24,29;100;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;2;116019,072
AT60170;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2011;Mean;25,288;98,904;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;2;116019,072
AT60170;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2012;Mean;21,316;100;0;AT;Austria;Graz;AT002C1;247904;6,4;93,6;2;116019,072
AT72110;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2005;Mean;21,448;99,726;0;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;1;7085,952
AT72110;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2006;Mean;23,589;100;0;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;1;7085,952
AT72110;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2007;Mean;18,285;100;0;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;1;7085,952
AT72110;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2008;Mean;15,668;100;0;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;1;7085,952
AT72110;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2009;Mean;16,473;100;0;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;1;7085,952
AT72110;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2010;Mean;16,114;100;0;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;1;7085,952
AT72110;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2011;Mean;16,252;99,726;0;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;1;7085,952
AT72110;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2012;Mean;14,75;100;0;AT;Austria;Innsbruck;AT005C1;110718;6,4;93,6;1;7085,952
AT90AKC;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2005;Mean;23,894;95,89;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;1;105778,56
AT90AKC;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2006;Mean;23,238;100;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;1;105778,56
AT90AKC;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2007;Mean;17,783;99,726;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;2;52889,28
AT90AKC;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2008;Mean;17,41;100;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;1;105778,56
AT90AKC;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2009;Mean;18,903;95,89;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;2;52889,28
AT90AKC;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2010;Mean;20,674;100;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;2;52889,28
AT90AKC;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2011;Mean;20,096;100;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;4;26444,64
AT90AKC;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2012;Mean;16,813;99,727;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;4;26444,64
AT90LOB;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2011;Mean;17,445;99,726;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;2;773505,72
AT90LOB;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2012;Mean;14,24;100;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;2;773505,72
AT90TAB;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2007;Mean;20,555;99,726;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;2;52889,28
AT90TAB;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2009;Mean;20,176;99,726;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;2;52889,28
AT90TAB;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2010;Mean;22,46;100;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;2;52889,28
AT90TAB;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2011;Mean;21,606;100;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;4;26444,64
AT90TAB;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2012;Mean;18,298;99,18;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;4;26444,64
AT9KEND;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2011;Mean;19,931;99,726;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;4;26444,64
AT9KEND;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2012;Mean;16,709;100;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;4;26444,64
AT9RINN;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2011;Mean;23,458;99,452;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;4;26444,64
AT9RINN;Traffic;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2012;Mean;17,29;100;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;4;26444,64
AT9STAD;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2011;Mean;20,11;99,452;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;2;773505,72
AT9STAD;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2012;Mean;18,108;98,907;0;AT;Austria;Wien;AT001C1;1652790;6,4;93,6;2;773505,72
BEGBB15;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2009;Mean;16,651;88,767;0;BE;Belgium;Brugge;BE006C1;117604;7,4;92,6;1;108901,304
BEGBB15;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2010;Mean;18,914;98,63;0;BE;Belgium;Brugge;BE006C1;117604;7,4;92,6;1;108901,304
BEGBB15;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2011;Mean;18,637;94,247;0;BE;Belgium;Brugge;BE006C1;117604;7,4;92,6;1;108901,304
BEGBB15;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2012;Mean;16,91;97,268;0;BE;Belgium;Brugge;BE006C1;117604;7,4;92,6;1;108901,304
BEGR701;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2009;Mean;19,945;99,726;0;BE;Belgium;Gent;BE003C1;232248;7,4;92,6;2;107530,824
BEGR701;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2010;Mean;20,753;96,438;0;BE;Belgium;Gent;BE003C1;232248;7,4;92,6;2;107530,824
BEGR701;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2011;Mean;20,237;95,89;0;BE;Belgium;Gent;BE003C1;232248;7,4;92,6;2;107530,824
BEGR701;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2012;Mean;17,733;99,18;0;BE;Belgium;Gent;BE003C1;232248;7,4;92,6;2;107530,824
BEGR801;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2009;Mean;20,159;100;0;BE;Belgium;Antwerpen;BE002C1;462098;7,4;92,6;1;427902,748
BEGR801;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2010;Mean;20,162;99,726;0;BE;Belgium;Antwerpen;BE002C1;462098;7,4;92,6;2;213951,374
BEGR801;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2011;Mean;19,547;99,726;0;BE;Belgium;Antwerpen;BE002C1;462098;7,4;92,6;1;427902,748
BEGR801;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2012;Mean;16,968;95,355;0;BE;Belgium;Antwerpen;BE002C1;462098;7,4;92,6;1;427902,748
BELKO01;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2003;Mean;16,071;77,26;0;BE;Belgium;Kortrijk;BE010C1;71632;7,4;92,6;1;66331,232
BELKO01;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2004;Mean;14,781;99,727;0;BE;Belgium;Kortrijk;BE010C1;71632;7,4;92,6;1;66331,232
BELR801;Background;urban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2010;Mean;19,399;99,178;0;BE;Belgium;Antwerpen;BE002C1;462098;7,4;92,6;2;213951,374
BETB011;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2008;Mean;15,661;93,716;0;BE;Belgium;Bruxelles / Brussel;BE001C1;1003562;7,4;92,6;3;309766,137333333
BETB011;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2009;Mean;18,114;97,808;0;BE;Belgium;Bruxelles / Brussel;BE001C1;1003562;7,4;92,6;3;309766,137333333
BETB011;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2010;Mean;17,037;99,178;0;BE;Belgium;Bruxelles / Brussel;BE001C1;1003562;7,4;92,6;2;464649,206
