PM10 measurements at city  level;;;;;;;;;;;
PM10: percentage of population and exceedances. Results are shown at city level.;;;;;;;;;;;
;;;;;;;;;;;
tot_pop_exc: sum of total population assigned to each stations for stations having above_DLV?=1;;;;;;;;;;;
nb_of_station_exc: count of stations having above_DLV?=1;;;;;;;;;;;
tot_pop_no_exc: sum of total population assigned to each stations for stations having above_DLV?=0;;;;;;;;;;;
nb_of_station_no_exc: count of stations having above_DLV?=0;;;;;;;;;;;
percentage_pop_exc=(tot_pop_exc)/(tot_pop_exc+tot_pop_no_exc)*100;;;;;;;;;;;
percentage_pop_no_exc=(tot_pop_no_exc)/(tot_pop_exc+tot_pop_no_exc)*100;;;;;;;;;;;
Note: one station (station_european_code) can be counted several times if the same station shows several concentration statistics for the same year (distinct measurements recorded under different measurement_european_group_code);;;;;;;;;;;
;;;;;;;;;;;
country_iso_code;city_code;city_name;component_caption;component_name;statistics_year;tot_pop_exc;nb_of_station_exc;tot_pop_no_exc;nb_of_station_no_exc;percentage_pop_exc;percentage_pop_no_exc
DE;DE051C1;Villingen-Schwenningen;PM10;Particulate matter < 10 µm (aerosol);2008;0;0;76992,916;1;0;100
DE;DE051C1;Villingen-Schwenningen;PM10;Particulate matter < 10 µm (aerosol);2009;0;0;76992,916;2;0;100
DE;DE051C1;Villingen-Schwenningen;PM10;Particulate matter < 10 µm (aerosol);2010;0;0;76992,916;2;0;100
DE;DE051C1;Villingen-Schwenningen;PM10;Particulate matter < 10 µm (aerosol);2011;0;0;76992,916;1;0;100
DE;DE051C1;Villingen-Schwenningen;PM10;Particulate matter < 10 µm (aerosol);2012;0;0;76992,916;2;0;100
DE;DE052C1;Flensburg;PM10;Particulate matter < 10 µm (aerosol);2003;5006,872;1;0;0;100;0
DE;DE052C1;Flensburg;PM10;Particulate matter < 10 µm (aerosol);2007;0;0;5006,872;1;0;100
DE;DE052C1;Flensburg;PM10;Particulate matter < 10 µm (aerosol);2008;0;0;5006,872;1;0;100
DE;DE052C1;Flensburg;PM10;Particulate matter < 10 µm (aerosol);2011;0;0;5006,872;1;0;100
DE;DE052C1;Flensburg;PM10;Particulate matter < 10 µm (aerosol);2012;0;0;5006,872;1;0;100
DE;DE053C1;Marburg;PM10;Particulate matter < 10 µm (aerosol);2000;0;0;74255,832;1;0;100
DE;DE053C1;Marburg;PM10;Particulate matter < 10 µm (aerosol);2001;0;0;74255,832;1;0;100
DE;DE053C1;Marburg;PM10;Particulate matter < 10 µm (aerosol);2002;0;0;74255,832;1;0;100
DE;DE053C1;Marburg;PM10;Particulate matter < 10 µm (aerosol);2003;74255,832;1;0;0;100;0
DE;DE053C1;Marburg;PM10;Particulate matter < 10 µm (aerosol);2004;0;0;74255,832;1;0;100
DE;DE053C1;Marburg;PM10;Particulate matter < 10 µm (aerosol);2005;0;0;74255,832;1;0;100
DE;DE053C1;Marburg;PM10;Particulate matter < 10 µm (aerosol);2006;0;0;79164;2;0;100
DE;DE053C1;Marburg;PM10;Particulate matter < 10 µm (aerosol);2007;0;0;79164;2;0;100
DE;DE053C1;Marburg;PM10;Particulate matter < 10 µm (aerosol);2008;0;0;79164;2;0;100
DE;DE053C1;Marburg;PM10;Particulate matter < 10 µm (aerosol);2009;0;0;79164;2;0;100
DE;DE053C1;Marburg;PM10;Particulate matter < 10 µm (aerosol);2010;0;0;79164;2;0;100
DE;DE053C1;Marburg;PM10;Particulate matter < 10 µm (aerosol);2011;0;0;79164;2;0;100
DE;DE053C1;Marburg;PM10;Particulate matter < 10 µm (aerosol);2012;0;0;79164;2;0;100
DE;DE054C1;Konstanz;PM10;Particulate matter < 10 µm (aerosol);1998;0;0;77392,504;1;0;100
DE;DE054C1;Konstanz;PM10;Particulate matter < 10 µm (aerosol);2001;0;0;77392,504;1;0;100
DE;DE054C1;Konstanz;PM10;Particulate matter < 10 µm (aerosol);2003;77392,504;1;0;0;100;0
DE;DE054C1;Konstanz;PM10;Particulate matter < 10 µm (aerosol);2004;0;0;77392,504;2;0;100
DE;DE054C1;Konstanz;PM10;Particulate matter < 10 µm (aerosol);2005;0;0;77392,504;1;0;100
DE;DE054C1;Konstanz;PM10;Particulate matter < 10 µm (aerosol);2006;0;0;77392,504;1;0;100
DE;DE054C1;Konstanz;PM10;Particulate matter < 10 µm (aerosol);2007;0;0;77392,504;1;0;100
DE;DE054C1;Konstanz;PM10;Particulate matter < 10 µm (aerosol);2008;0;0;77392,504;1;0;100
DE;DE054C1;Konstanz;PM10;Particulate matter < 10 µm (aerosol);2009;0;0;77392,504;2;0;100
DE;DE054C1;Konstanz;PM10;Particulate matter < 10 µm (aerosol);2010;0;0;77392,504;2;0;100
DE;DE054C1;Konstanz;PM10;Particulate matter < 10 µm (aerosol);2011;0;0;77392,504;1;0;100
DE;DE054C1;Konstanz;PM10;Particulate matter < 10 µm (aerosol);2012;0;0;77392,504;1;0;100
DE;DE056C1;Brandenburg an der Havel;PM10;Particulate matter < 10 µm (aerosol);2002;0;0;69860,364;1;0;100
DE;DE056C1;Brandenburg an der Havel;PM10;Particulate matter < 10 µm (aerosol);2003;4617,636;1;69860,364;1;6,2;93,8
DE;DE056C1;Brandenburg an der Havel;PM10;Particulate matter < 10 µm (aerosol);2004;0;0;74478;2;0;100
DE;DE056C1;Brandenburg an der Havel;PM10;Particulate matter < 10 µm (aerosol);2005;4617,636;1;69860,364;1;6,2;93,8
DE;DE056C1;Brandenburg an der Havel;PM10;Particulate matter < 10 µm (aerosol);2006;4617,636;1;69860,364;1;6,2;93,8
DE;DE056C1;Brandenburg an der Havel;PM10;Particulate matter < 10 µm (aerosol);2007;0;0;74478;2;0;100
DE;DE056C1;Brandenburg an der Havel;PM10;Particulate matter < 10 µm (aerosol);2008;0;0;74478;2;0;100
DE;DE056C1;Brandenburg an der Havel;PM10;Particulate matter < 10 µm (aerosol);2009;0;0;74478;2;0;100
DE;DE056C1;Brandenburg an der Havel;PM10;Particulate matter < 10 µm (aerosol);2010;4617,636;2;69860,364;1;6,2;93,8
DE;DE056C1;Brandenburg an der Havel;PM10;Particulate matter < 10 µm (aerosol);2011;0;0;69860,364;1;0;100
DE;DE056C1;Brandenburg an der Havel;PM10;Particulate matter < 10 µm (aerosol);2012;0;0;74478;2;0;100
DE;DE057C1;Gießen;PM10;Particulate matter < 10 µm (aerosol);2000;0;0;68714,128;1;0;100
DE;DE057C1;Gießen;PM10;Particulate matter < 10 µm (aerosol);2001;0;0;68714,128;1;0;100
DE;DE057C1;Gießen;PM10;Particulate matter < 10 µm (aerosol);2002;68714,128;1;0;0;100;0
DE;DE057C1;Gießen;PM10;Particulate matter < 10 µm (aerosol);2003;0;0;68714,128;1;0;100
DE;DE057C1;Gießen;PM10;Particulate matter < 10 µm (aerosol);2006;0;0;4541,872;1;0;100
DE;DE057C1;Gießen;PM10;Particulate matter < 10 µm (aerosol);2007;0;0;4541,872;1;0;100
DE;DE057C1;Gießen;PM10;Particulate matter < 10 µm (aerosol);2008;0;0;4541,872;1;0;100
DE;DE057C1;Gießen;PM10;Particulate matter < 10 µm (aerosol);2009;0;0;4541,872;1;0;100
DE;DE057C1;Gießen;PM10;Particulate matter < 10 µm (aerosol);2010;0;0;4541,872;1;0;100
DE;DE057C1;Gießen;PM10;Particulate matter < 10 µm (aerosol);2011;0;0;4541,872;1;0;100
DE;DE057C1;Gießen;PM10;Particulate matter < 10 µm (aerosol);2012;0;0;4541,872;1;0;100
DE;DE058C1;Lüneburg;PM10;Particulate matter < 10 µm (aerosol);1999;68715,066;1;0;0;100;0
DE;DE058C1;Lüneburg;PM10;Particulate matter < 10 µm (aerosol);2000;0;0;68715,066;1;0;100
DE;DE058C1;Lüneburg;PM10;Particulate matter < 10 µm (aerosol);2001;0;0;68715,066;1;0;100
DE;DE058C1;Lüneburg;PM10;Particulate matter < 10 µm (aerosol);2002;68715,066;1;0;0;100;0
DE;DE058C1;Lüneburg;PM10;Particulate matter < 10 µm (aerosol);2003;68715,066;1;0;0;100;0
DE;DE058C1;Lüneburg;PM10;Particulate matter < 10 µm (aerosol);2004;0;0;68715,066;1;0;100
DE;DE058C1;Lüneburg;PM10;Particulate matter < 10 µm (aerosol);2005;0;0;68715,066;1;0;100
DE;DE058C1;Lüneburg;PM10;Particulate matter < 10 µm (aerosol);2006;0;0;68715,066;1;0;100
DE;DE058C1;Lüneburg;PM10;Particulate matter < 10 µm (aerosol);2007;0;0;68715,066;1;0;100
DE;DE058C1;Lüneburg;PM10;Particulate matter < 10 µm (aerosol);2008;0;0;68715,066;1;0;100
DE;DE058C1;Lüneburg;PM10;Particulate matter < 10 µm (aerosol);2009;0;0;68715,066;1;0;100
DE;DE058C1;Lüneburg;PM10;Particulate matter < 10 µm (aerosol);2010;0;0;68715,066;1;0;100
DE;DE058C1;Lüneburg;PM10;Particulate matter < 10 µm (aerosol);2011;0;0;68715,066;1;0;100
DE;DE058C1;Lüneburg;PM10;Particulate matter < 10 µm (aerosol);2012;0;0;68715,066;1;0;100
DE;DE059C1;Bayreuth;PM10;Particulate matter < 10 µm (aerosol);2000;0;0;4471,688;1;0;100
DE;DE059C1;Bayreuth;PM10;Particulate matter < 10 µm (aerosol);2001;0;0;4471,688;1;0;100
DE;DE059C1;Bayreuth;PM10;Particulate matter < 10 µm (aerosol);2002;0;0;4471,688;1;0;100
DE;DE059C1;Bayreuth;PM10;Particulate matter < 10 µm (aerosol);2003;4471,688;1;0;0;100;0
DE;DE059C1;Bayreuth;PM10;Particulate matter < 10 µm (aerosol);2004;2235,844;1;2235,844;1;50;50
DE;DE059C1;Bayreuth;PM10;Particulate matter < 10 µm (aerosol);2005;2235,844;1;2235,844;1;50;50
DE;DE059C1;Bayreuth;PM10;Particulate matter < 10 µm (aerosol);2006;2235,844;1;2235,844;1;50;50
DE;DE059C1;Bayreuth;PM10;Particulate matter < 10 µm (aerosol);2007;0;0;4471,688;2;0;100
DE;DE059C1;Bayreuth;PM10;Particulate matter < 10 µm (aerosol);2008;0;0;4471,688;2;0;100
DE;DE059C1;Bayreuth;PM10;Particulate matter < 10 µm (aerosol);2009;0;0;4471,688;2;0;100
DE;DE059C1;Bayreuth;PM10;Particulate matter < 10 µm (aerosol);2010;0;0;4471,688;2;0;100
DE;DE059C1;Bayreuth;PM10;Particulate matter < 10 µm (aerosol);2011;0;0;4471,688;2;0;100
DE;DE059C1;Bayreuth;PM10;Particulate matter < 10 µm (aerosol);2012;0;0;4471,688;1;0;100
DE;DE060C1;Celle;PM10;Particulate matter < 10 µm (aerosol);2007;0;0;4420,972;1;0;100
DE;DE060C1;Celle;PM10;Particulate matter < 10 µm (aerosol);2008;0;0;4420,972;1;0;100
DE;DE061C1;Aschaffenburg;PM10;Particulate matter < 10 µm (aerosol);2000;0;0;66121,496;2;0;100
DE;DE061C1;Aschaffenburg;PM10;Particulate matter < 10 µm (aerosol);2001;0;0;66121,496;2;0;100
DE;DE061C1;Aschaffenburg;PM10;Particulate matter < 10 µm (aerosol);2002;33060,748;1;33060,748;1;50;50
DE;DE061C1;Aschaffenburg;PM10;Particulate matter < 10 µm (aerosol);2003;0;0;66121,496;2;0;100
DE;DE061C1;Aschaffenburg;PM10;Particulate matter < 10 µm (aerosol);2004;0;0;66121,496;2;0;100
DE;DE061C1;Aschaffenburg;PM10;Particulate matter < 10 µm (aerosol);2005;0;0;66121,496;2;0;100
DE;DE061C1;Aschaffenburg;PM10;Particulate matter < 10 µm (aerosol);2006;0;0;66121,496;2;0;100
DE;DE061C1;Aschaffenburg;PM10;Particulate matter < 10 µm (aerosol);2007;0;0;66121,496;2;0;100
DE;DE061C1;Aschaffenburg;PM10;Particulate matter < 10 µm (aerosol);2008;0;0;66121,496;2;0;100
DE;DE061C1;Aschaffenburg;PM10;Particulate matter < 10 µm (aerosol);2009;0;0;66121,496;2;0;100
DE;DE061C1;Aschaffenburg;PM10;Particulate matter < 10 µm (aerosol);2010;0;0;66121,496;1;0;100
DE;DE061C1;Aschaffenburg;PM10;Particulate matter < 10 µm (aerosol);2011;0;0;66121,496;1;0;100
DE;DE062C1;Bamberg;PM10;Particulate matter < 10 µm (aerosol);2000;0;0;66912,23;1;0;100
DE;DE062C1;Bamberg;PM10;Particulate matter < 10 µm (aerosol);2001;0;0;66912,23;1;0;100
DE;DE062C1;Bamberg;PM10;Particulate matter < 10 µm (aerosol);2002;0;0;66912,23;1;0;100
DE;DE062C1;Bamberg;PM10;Particulate matter < 10 µm (aerosol);2003;0;0;66912,23;1;0;100
DE;DE062C1;Bamberg;PM10;Particulate matter < 10 µm (aerosol);2004;0;0;66912,23;1;0;100
DE;DE062C1;Bamberg;PM10;Particulate matter < 10 µm (aerosol);2005;0;0;66912,23;1;0;100
DE;DE062C1;Bamberg;PM10;Particulate matter < 10 µm (aerosol);2006;0;0;66912,23;1;0;100
DE;DE062C1;Bamberg;PM10;Particulate matter < 10 µm (aerosol);2007;0;0;66912,23;1;0;100
DE;DE062C1;Bamberg;PM10;Particulate matter < 10 µm (aerosol);2008;0;0;66912,23;1;0;100
DE;DE062C1;Bamberg;PM10;Particulate matter < 10 µm (aerosol);2009;0;0;66912,23;1;0;100
DE;DE062C1;Bamberg;PM10;Particulate matter < 10 µm (aerosol);2010;0;0;66912,23;1;0;100
DE;DE062C1;Bamberg;PM10;Particulate matter < 10 µm (aerosol);2011;0;0;66912,23;1;0;100
DE;DE062C1;Bamberg;PM10;Particulate matter < 10 µm (aerosol);2012;0;0;66912,23;1;0;100
DE;DE063C1;Plauen;PM10;Particulate matter < 10 µm (aerosol);2002;0;0;4275,706;1;0;100
DE;DE063C1;Plauen;PM10;Particulate matter < 10 µm (aerosol);2003;4275,706;1;0;0;100;0
DE;DE063C1;Plauen;PM10;Particulate matter < 10 µm (aerosol);2004;0;0;4275,706;1;0;100
DE;DE063C1;Plauen;PM10;Particulate matter < 10 µm (aerosol);2005;0;0;4275,706;1;0;100
DE;DE063C1;Plauen;PM10;Particulate matter < 10 µm (aerosol);2006;4275,706;1;0;0;100;0
DE;DE063C1;Plauen;PM10;Particulate matter < 10 µm (aerosol);2007;0;0;4275,706;1;0;100
DE;DE063C1;Plauen;PM10;Particulate matter < 10 µm (aerosol);2008;0;0;4275,706;1;0;100
DE;DE063C1;Plauen;PM10;Particulate matter < 10 µm (aerosol);2009;0;0;4275,706;1;0;100
DE;DE063C1;Plauen;PM10;Particulate matter < 10 µm (aerosol);2010;0;0;4275,706;2;0;100
DE;DE063C1;Plauen;PM10;Particulate matter < 10 µm (aerosol);2011;0;0;4275,706;1;0;100
DE;DE063C1;Plauen;PM10;Particulate matter < 10 µm (aerosol);2012;0;0;4275,706;2;0;100
DE;DE064C1;Neubrandenburg;PM10;Particulate matter < 10 µm (aerosol);1999;0;0;4223,316;1;0;100
DE;DE064C1;Neubrandenburg;PM10;Particulate matter < 10 µm (aerosol);2000;0;0;4223,316;2;0;100
DE;DE064C1;Neubrandenburg;PM10;Particulate matter < 10 µm (aerosol);2001;0;0;4223,316;2;0;100
DE;DE064C1;Neubrandenburg;PM10;Particulate matter < 10 µm (aerosol);2002;0;0;4223,316;1;0;100
DE;DE064C1;Neubrandenburg;PM10;Particulate matter < 10 µm (aerosol);2003;4223,316;1;0;0;100;0
DE;DE064C1;Neubrandenburg;PM10;Particulate matter < 10 µm (aerosol);2004;0;0;4223,316;1;0;100
DE;DE064C1;Neubrandenburg;PM10;Particulate matter < 10 µm (aerosol);2005;0;0;4223,316;1;0;100
DE;DE064C1;Neubrandenburg;PM10;Particulate matter < 10 µm (aerosol);2006;0;0;4223,316;1;0;100
DE;DE064C1;Neubrandenburg;PM10;Particulate matter < 10 µm (aerosol);2007;0;0;4223,316;1;0;100
DE;DE064C1;Neubrandenburg;PM10;Particulate matter < 10 µm (aerosol);2008;0;0;4223,316;1;0;100
DE;DE064C1;Neubrandenburg;PM10;Particulate matter < 10 µm (aerosol);2009;0;0;4223,316;1;0;100
DE;DE064C1;Neubrandenburg;PM10;Particulate matter < 10 µm (aerosol);2010;0;0;4223,316;1;0;100
DE;DE064C1;Neubrandenburg;PM10;Particulate matter < 10 µm (aerosol);2011;0;0;4223,316;1;0;100
DE;DE064C1;Neubrandenburg;PM10;Particulate matter < 10 µm (aerosol);2012;0;0;4223,316;1;0;100
DE;DE065C1;Fulda;PM10;Particulate matter < 10 µm (aerosol);2000;0;0;4201,43;1;0;100
DE;DE065C1;Fulda;PM10;Particulate matter < 10 µm (aerosol);2001;0;0;4201,43;1;0;100
DE;DE065C1;Fulda;PM10;Particulate matter < 10 µm (aerosol);2002;0;0;4201,43;1;0;100
DE;DE065C1;Fulda;PM10;Particulate matter < 10 µm (aerosol);2003;0;0;4201,43;1;0;100
DE;DE065C1;Fulda;PM10;Particulate matter < 10 µm (aerosol);2004;0;0;4201,43;1;0;100
DE;DE065C1;Fulda;PM10;Particulate matter < 10 µm (aerosol);2005;0;0;4201,43;1;0;100
DE;DE065C1;Fulda;PM10;Particulate matter < 10 µm (aerosol);2006;0;0;67765;2;0;100
DE;DE065C1;Fulda;PM10;Particulate matter < 10 µm (aerosol);2007;0;0;67765;2;0;100
DE;DE065C1;Fulda;PM10;Particulate matter < 10 µm (aerosol);2008;0;0;67765;2;0;100
DE;DE065C1;Fulda;PM10;Particulate matter < 10 µm (aerosol);2009;0;0;67765;2;0;100
DE;DE065C1;Fulda;PM10;Particulate matter < 10 µm (aerosol);2010;0;0;67765;2;0;100
DE;DE065C1;Fulda;PM10;Particulate matter < 10 µm (aerosol);2011;0;0;67765;2;0;100
DE;DE065C1;Fulda;PM10;Particulate matter < 10 µm (aerosol);2012;0;0;67765;2;0;100
DE;DE066C1;Kempten (Allgäu);PM10;Particulate matter < 10 µm (aerosol);2000;0;0;56807,156;1;0;100
DE;DE066C1;Kempten (Allgäu);PM10;Particulate matter < 10 µm (aerosol);2001;0;0;56807,156;1;0;100
DE;DE066C1;Kempten (Allgäu);PM10;Particulate matter < 10 µm (aerosol);2002;0;0;56807,156;1;0;100
DE;DE066C1;Kempten (Allgäu);PM10;Particulate matter < 10 µm (aerosol);2003;0;0;56807,156;1;0;100
DE;DE066C1;Kempten (Allgäu);PM10;Particulate matter < 10 µm (aerosol);2004;0;0;56807,156;1;0;100
DE;DE066C1;Kempten (Allgäu);PM10;Particulate matter < 10 µm (aerosol);2005;0;0;56807,156;1;0;100
DE;DE066C1;Kempten (Allgäu);PM10;Particulate matter < 10 µm (aerosol);2006;0;0;56807,156;1;0;100
DE;DE066C1;Kempten (Allgäu);PM10;Particulate matter < 10 µm (aerosol);2007;0;0;56807,156;1;0;100
DE;DE066C1;Kempten (Allgäu);PM10;Particulate matter < 10 µm (aerosol);2008;0;0;56807,156;1;0;100
DE;DE066C1;Kempten (Allgäu);PM10;Particulate matter < 10 µm (aerosol);2009;0;0;56807,156;1;0;100
DE;DE066C1;Kempten (Allgäu);PM10;Particulate matter < 10 µm (aerosol);2010;0;0;56807,156;1;0;100
DE;DE066C1;Kempten (Allgäu);PM10;Particulate matter < 10 µm (aerosol);2011;0;0;56807,156;1;0;100
DE;DE066C1;Kempten (Allgäu);PM10;Particulate matter < 10 µm (aerosol);2012;0;0;56807,156;1;0;100
DE;DE067C1;Landshut;PM10;Particulate matter < 10 µm (aerosol);2000;0;0;3768,918;1;0;100
DE;DE067C1;Landshut;PM10;Particulate matter < 10 µm (aerosol);2001;0;0;3768,918;1;0;100
DE;DE067C1;Landshut;PM10;Particulate matter < 10 µm (aerosol);2002;3768,918;1;0;0;100;0
DE;DE067C1;Landshut;PM10;Particulate matter < 10 µm (aerosol);2003;3768,918;1;0;0;100;0
DE;DE067C1;Landshut;PM10;Particulate matter < 10 µm (aerosol);2004;0;0;3768,918;1;0;100
DE;DE067C1;Landshut;PM10;Particulate matter < 10 µm (aerosol);2005;3768,918;1;0;0;100;0
DE;DE067C1;Landshut;PM10;Particulate matter < 10 µm (aerosol);2006;3768,918;1;0;0;100;0
DE;DE067C1;Landshut;PM10;Particulate matter < 10 µm (aerosol);2007;0;0;3768,918;1;0;100
DE;DE067C1;Landshut;PM10;Particulate matter < 10 µm (aerosol);2008;0;0;3768,918;1;0;100
DE;DE067C1;Landshut;PM10;Particulate matter < 10 µm (aerosol);2009;0;0;3768,918;1;0;100
DE;DE067C1;Landshut;PM10;Particulate matter < 10 µm (aerosol);2010;0;0;3768,918;1;0;100
DE;DE067C1;Landshut;PM10;Particulate matter < 10 µm (aerosol);2011;0;0;3768,918;1;0;100
DE;DE067C1;Landshut;PM10;Particulate matter < 10 µm (aerosol);2012;0;0;3768,918;1;0;100
DE;DE071C1;Stralsund;PM10;Particulate matter < 10 µm (aerosol);2000;0;0;3630,658;1;0;100
DE;DE071C1;Stralsund;PM10;Particulate matter < 10 µm (aerosol);2001;0;0;3630,658;1;0;100
DE;DE071C1;Stralsund;PM10;Particulate matter < 10 µm (aerosol);2002;3630,658;1;0;0;100;0
DE;DE071C1;Stralsund;PM10;Particulate matter < 10 µm (aerosol);2003;3630,658;1;0;0;100;0
DE;DE071C1;Stralsund;PM10;Particulate matter < 10 µm (aerosol);2004;0;0;3630,658;1;0;100
DE;DE071C1;Stralsund;PM10;Particulate matter < 10 µm (aerosol);2005;0;0;3630,658;1;0;100
DE;DE071C1;Stralsund;PM10;Particulate matter < 10 µm (aerosol);2006;0;0;3630,658;1;0;100
DE;DE071C1;Stralsund;PM10;Particulate matter < 10 µm (aerosol);2007;0;0;3630,658;1;0;100
DE;DE071C1;Stralsund;PM10;Particulate matter < 10 µm (aerosol);2008;0;0;3630,658;1;0;100
DE;DE071C1;Stralsund;PM10;Particulate matter < 10 µm (aerosol);2009;0;0;3630,658;1;0;100
DE;DE071C1;Stralsund;PM10;Particulate matter < 10 µm (aerosol);2012;0;0;3630,658;1;0;100
DE;DE072C1;Friedrichshafen;PM10;Particulate matter < 10 µm (aerosol);1998;0;0;3599,906;1;0;100
DE;DE072C1;Friedrichshafen;PM10;Particulate matter < 10 µm (aerosol);2003;0;0;3599,906;1;0;100
DE;DE072C1;Friedrichshafen;PM10;Particulate matter < 10 µm (aerosol);2004;0;0;3599,906;1;0;100
DE;DE072C1;Friedrichshafen;PM10;Particulate matter < 10 µm (aerosol);2005;0;0;3599,906;2;0;100
DE;DE072C1;Friedrichshafen;PM10;Particulate matter < 10 µm (aerosol);2006;0;0;3599,906;1;0;100
DE;DE072C1;Friedrichshafen;PM10;Particulate matter < 10 µm (aerosol);2007;0;0;3599,906;1;0;100
DE;DE072C1;Friedrichshafen;PM10;Particulate matter < 10 µm (aerosol);2008;0;0;3599,906;1;0;100
DE;DE072C1;Friedrichshafen;PM10;Particulate matter < 10 µm (aerosol);2009;0;0;3599,906;2;0;100
DE;DE072C1;Friedrichshafen;PM10;Particulate matter < 10 µm (aerosol);2010;0;0;3599,906;2;0;100
DE;DE072C1;Friedrichshafen;PM10;Particulate matter < 10 µm (aerosol);2011;0;0;3599,906;1;0;100
DE;DE072C1;Friedrichshafen;PM10;Particulate matter < 10 µm (aerosol);2012;0;0;3599,906;2;0;100
DE;DE073C1;Offenburg;PM10;Particulate matter < 10 µm (aerosol);2005;0;0;54247,354;2;0;100
DE;DE073C1;Offenburg;PM10;Particulate matter < 10 µm (aerosol);2006;0;0;54247,354;1;0;100
DE;DE073C1;Offenburg;PM10;Particulate matter < 10 µm (aerosol);2007;0;0;54247,354;1;0;100
DE;DE073C1;Offenburg;PM10;Particulate matter < 10 µm (aerosol);2008;0;0;54247,354;1;0;100
DE;DE073C1;Offenburg;PM10;Particulate matter < 10 µm (aerosol);2009;0;0;54247,354;2;0;100
DE;DE073C1;Offenburg;PM10;Particulate matter < 10 µm (aerosol);2010;0;0;54247,354;2;0;100
DE;DE074C1;Görlitz;PM10;Particulate matter < 10 µm (aerosol);2002;3695,572;1;0;0;100;0
DE;DE074C1;Görlitz;PM10;Particulate matter < 10 µm (aerosol);2003;3695,572;1;0;0;100;0
DE;DE074C1;Görlitz;PM10;Particulate matter < 10 µm (aerosol);2004;0;0;3695,572;1;0;100
DE;DE074C1;Görlitz;PM10;Particulate matter < 10 µm (aerosol);2005;3695,572;1;0;0;100;0
DE;DE074C1;Görlitz;PM10;Particulate matter < 10 µm (aerosol);2006;3695,572;1;0;0;100;0
DE;DE074C1;Görlitz;PM10;Particulate matter < 10 µm (aerosol);2007;0;0;3695,572;1;0;100
DE;DE074C1;Görlitz;PM10;Particulate matter < 10 µm (aerosol);2008;0;0;3695,572;1;0;100
DE;DE074C1;Görlitz;PM10;Particulate matter < 10 µm (aerosol);2009;3695,572;1;0;0;100;0
DE;DE074C1;Görlitz;PM10;Particulate matter < 10 µm (aerosol);2010;3695,572;2;0;0;100;0
DE;DE074C1;Görlitz;PM10;Particulate matter < 10 µm (aerosol);2011;3695,572;1;0;0;100;0
DE;DE074C1;Görlitz;PM10;Particulate matter < 10 µm (aerosol);2012;0;0;3695,572;2;0;100
DE;DE076C1;Neu-Ulm;PM10;Particulate matter < 10 µm (aerosol);2000;52624,614;1;0;0;100;0
DE;DE076C1;Neu-Ulm;PM10;Particulate matter < 10 µm (aerosol);2001;0;0;52624,614;1;0;100
DE;DE076C1;Neu-Ulm;PM10;Particulate matter < 10 µm (aerosol);2002;52624,614;1;0;0;100;0
DE;DE076C1;Neu-Ulm;PM10;Particulate matter < 10 µm (aerosol);2003;52624,614;1;0;0;100;0
DE;DE076C1;Neu-Ulm;PM10;Particulate matter < 10 µm (aerosol);2004;0;0;52624,614;1;0;100
DE;DE076C1;Neu-Ulm;PM10;Particulate matter < 10 µm (aerosol);2005;0;0;52624,614;1;0;100
DE;DE076C1;Neu-Ulm;PM10;Particulate matter < 10 µm (aerosol);2006;52624,614;1;0;0;100;0
DE;DE076C1;Neu-Ulm;PM10;Particulate matter < 10 µm (aerosol);2007;0;0;52624,614;1;0;100
DE;DE076C1;Neu-Ulm;PM10;Particulate matter < 10 µm (aerosol);2008;0;0;52624,614;1;0;100
DE;DE076C1;Neu-Ulm;PM10;Particulate matter < 10 µm (aerosol);2009;0;0;52624,614;1;0;100
DE;DE076C1;Neu-Ulm;PM10;Particulate matter < 10 µm (aerosol);2010;0;0;52624,614;1;0;100
DE;DE076C1;Neu-Ulm;PM10;Particulate matter < 10 µm (aerosol);2011;0;0;52624,614;1;0;100
DE;DE076C1;Neu-Ulm;PM10;Particulate matter < 10 µm (aerosol);2012;0;0;52624,614;1;0;100
DE;DE077C1;Schweinfurt;PM10;Particulate matter < 10 µm (aerosol);2000;0;0;3361,95;1;0;100
DE;DE077C1;Schweinfurt;PM10;Particulate matter < 10 µm (aerosol);2001;0;0;3361,95;1;0;100
DE;DE077C1;Schweinfurt;PM10;Particulate matter < 10 µm (aerosol);2002;3361,95;1;0;0;100;0
DE;DE077C1;Schweinfurt;PM10;Particulate matter < 10 µm (aerosol);2003;3361,95;1;0;0;100;0
DE;DE077C1;Schweinfurt;PM10;Particulate matter < 10 µm (aerosol);2004;0;0;3361,95;1;0;100
DE;DE077C1;Schweinfurt;PM10;Particulate matter < 10 µm (aerosol);2005;0;0;3361,95;1;0;100
DE;DE077C1;Schweinfurt;PM10;Particulate matter < 10 µm (aerosol);2006;0;0;3361,95;1;0;100
DE;DE077C1;Schweinfurt;PM10;Particulate matter < 10 µm (aerosol);2007;0;0;3361,95;1;0;100
DE;DE077C1;Schweinfurt;PM10;Particulate matter < 10 µm (aerosol);2008;0;0;3361,95;1;0;100
DE;DE077C1;Schweinfurt;PM10;Particulate matter < 10 µm (aerosol);2009;0;0;3361,95;1;0;100
DE;DE077C1;Schweinfurt;PM10;Particulate matter < 10 µm (aerosol);2010;0;0;3361,95;1;0;100
DE;DE077C1;Schweinfurt;PM10;Particulate matter < 10 µm (aerosol);2011;0;0;3361,95;1;0;100
